Source,Title,Content,Section,URL,Date
La Jornada,"Erick Sánchez, al quirófano",,Deporte,https://www.jornada.com.mx/2024/09/24/deportes/a12n3dep?partner=rss,24/09/2024
La Jornada,Nadal vuelve a competir para liderar a España en la final de Copa Davis,"París. La leyenda del tenis Rafael Nadal, junto con el número tres mundial, Carlos Alcaraz, liderará a España en la Final 8 de la Copa Davis, anunció el equipo capitaneado por David Ferrer sobre el torneo que se disputará del 19 al 24 de noviembre, en Málaga.",Deporte,https://www.jornada.com.mx/2024/09/24/deportes/a11n2dep?partner=rss,24/09/2024
La Jornada,Filis se coronan en el Este de la Nacional; terminan con el dominio de Bravos,"Filadelfia. Los Filis de Filadelfia ganaron la División Este de la Liga Nacional por primera vez desde 2011 y aseguraron ese título con una victoria por 6-2 sobre los Cachorros de Chicago. Además, terminaron con la racha de Bravos de Atlanta de coronarse durante seis temporadas consecutivas en esa división.",Deporte,https://www.jornada.com.mx/2024/09/24/deportes/a31n1dep?partner=rss,24/09/2024
La Jornada,Salir del bache en natación será imposible con el modelo actual: Liliana Ibáñez,"Mientras el sistema deportivo mexicano se mantenga obsoleto y la lucha de egos entre las autoridades no se detenga, será imposible que la natación salga del bache en el que se encuentra desde hace décadas. Liliana Ibáñez, una de las más experimentadas en la disciplina, levantó la voz ante la profunda crisis que prevalece en el país.",Deporte,https://www.jornada.com.mx/2024/09/24/deportes/a11n1dep?partner=rss,24/09/2024
La Jornada,Bills vence a Jaguares y se mantiene invicto,"Bills de Búfalo fueron comandados por el brazo exacto de Josh Allen para que se mantuvieran en el prestigioso cuadro de los cuatro invictos de la NFL. Ese combo de lujo está integrado por los Acereros, Jefes y Vikingos, todos sin conocer la derrota hasta la tercera semana de la temporada.",Deporte,https://www.jornada.com.mx/2024/09/24/deportes/a12n1dep?partner=rss,24/09/2024
La Jornada,Vendaval de las americanistas; Águilas golean a Rayadas 4-2,"Monterrey tardó más de 70 minutos para meterse al partido. Cuando finalmente despertó, el América ya goleaba y tenía prácticamente el triunfo en la bolsa. El 4-2 sentenció la exhibición más desconcertante y paupérrima de las Rayadas en esta campaña. Los abucheos de su afición, más los rostros desencajados de cada jugadora en el terreno de juego, reflejaron la diferencia que existe respecto a las Águilas.",Deporte,https://www.jornada.com.mx/2024/09/24/deportes/a12n2dep?partner=rss,24/09/2024
La Jornada,Hermanos Gutiérrez cumplieron su sueño en los Paralímpicos de París,"Cuando eran niños, los hermanos Raúl, Juan José y Jesús Gutiérrez disfrutaban de jugar futbol. A pesar de haber nacido con talla baja hacían gala de sus mejores pases en las calles de Irapuato, al tiempo que soñaban con representar a México a nivel internacional.",Deporte,https://www.jornada.com.mx/2024/09/24/deportes/a10n1dep?partner=rss,24/09/2024
La Jornada,Del Toro finaliza en el lugar 12 en Mundial de Ciclismo,"El pedalista mexicano Isaac del Toro se ubicó en el lugar 12 de la prueba contrarreloj en la categoría Sub 23 del Mundial de Ciclismo de Ruta, que se disputa en Zurich.",Deporte,https://www.jornada.com.mx/2024/09/24/deportes/a10n2dep?partner=rss,24/09/2024
La Jornada,La UNAM celebró 60 años de la fundación del Archivo Histórico,"La Universidad Nacional Autónoma de México (UNAM) celebró ayer el 60 aniversario de la fundación de su Archivo Histórico; además, se inauguró la exposición Archivo Histórico de la UNAM, ayer y hoy.",Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a05n2cul?partner=rss,24/09/2024
La Jornada,"Durante el sexenio fueron repatriadas 14 mil 48 piezas, destacan en la mañanera","En una de las últimas conferencias mañaneras presidenciales, funcionarios presentaron un balance de las acciones de recuperación de la memoria histórica y la preservación del patrimonio cultural, en el que se destacó la repatriación de 14 mil 48 piezas desde el extranjero.",Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a05n1cul?partner=rss,24/09/2024
La Jornada,Javier Aranda Luna: Kundera: la novela como desafío y rebeldía,"El 8 de diciembre de 1968, ese año recurrente en la historia del mundo, cuatro amigos se embarcaron en una expedición extraordinaria a Praga.",Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a04a1cul?partner=rss,24/09/2024
La Jornada,Vilma Fuentes: Entusiasmo y melancolía,"Encuentros deportivos como los Juegos Olímpicos o la Copa Mundial de futbol provocan amplios movimientos de entusiasmo que envidian los políticos y las estrellas de cine. Si nos detenemos unos segundos a observar el aumento de la pasión que suscitan a medida que se desarrollan, podríamos sentir curiosidad por sus causas.",Cultura,https://www.jornada.com.mx/2024/09/24/cultura/a04a2cul?partner=rss,24/09/2024
