Source,Title,Content,Section,URL,Date
La Jornada,Récord de 96 mil asistentes para pelea Dubois contra Joshua hoy en Wembley,"Londres. Daniel Dubois, nueva estrella del boxeo mundial, y el dos veces campeón del orbe Anthony Joshua disputan hoy el cinturón de los pesos pesados de la Federación Internacional de Boxeo (FIB) ante una multitud récord de 96 mil personas en la catedral del futbol: Wembley.",Deporte,https://www.jornada.com.mx/2024/09/21/deportes/a09n2dep?partner=rss,21/09/2024
La Jornada,"América  no está  para formar jugadores, dice Jardine","Siendo el América uno de los clubes que menos minutos ha dado a los juveniles, el timonel del plantel André Jardine se mostró en contra de la regla de menores, que tiene como intención impulsar a jóvenes talentos, al señalar que la prioridad en la Liga Mx es ganar el torneo y no la formación de jugadores en beneficio de la selección de México.",Deporte,https://www.jornada.com.mx/2024/09/21/deportes/a11n3dep?partner=rss,21/09/2024
La Jornada,"Fátima Herrera, sin miedo a nada,  hizo historia en el ring de París 2024","El surgimiento de referentes en el deporte de mujeres comienza a forjar a nuevos talentos. Inspira-da en las proezas de Jackie Nava y Ana María Guerrera Torres, Fátima Herrera peleó por llegar a París 2024, donde hizo historia al convertirse en la primera boxeadora mexicana en conseguir una victoria en unos Juegos Olímpicos.",Deporte,https://www.jornada.com.mx/2024/09/21/deportes/a09n1dep?partner=rss,21/09/2024
La Jornada,Pumas femenil deja escapar los tres puntos en CU,"Pese a generar diversas oportunidades de gol, Pumas no logró pa-sar del empate 0-0 ante Querétaro, con lo que dejó escapar valiosos puntos que le permitieran afianzarse en los primeros lugares de la clasificación general del torneo Apertura 2024 de la Liga Mx Femenil.",Deporte,https://www.jornada.com.mx/2024/09/21/deportes/a11n2dep?partner=rss,21/09/2024
La Jornada,Cae dupla Zverev-Alcaraz,"La dupla Carlos Alcaraz-Alexander Zverev cayó ante la pareja estadunidense formada por Taylor Fritz y Ben Shelton, 7-6 (7/5) y 6-4, dejando el marcador 2-2 al final de la primera jornada en la Laver Cup, que se disputa en Berlín. Impulsada por Roger Federer en 2017, la competencia –una exhibición inspirada en la Ryder Cup de golf y llamada así en homenaje al jugador australiano Rod Laver– enfrenta a seis jugadores de Europa contra el mismo número de representantes del resto del mundo.",Deporte,https://www.jornada.com.mx/2024/09/21/deportes/a10n3dep?partner=rss,21/09/2024
La Jornada,México pierde en penales ante las leyendas de la FIFA,"Con planteles repletos de figuras de otras épocas, los equipos de leyendas de la FIFA y el Monterrey protagonizaron un partido de exhibición que congregó a miles de personas en el estadio BBVA, actual casa de los Rayados y una de las sedes en México de la Copa del Mundo 2026. Andrea Pirlo, Dwayne de Rosario y Youri Djorkaeff marcaron por los internacionales, mientras los ex seleccionados tricolores Luis Hernández, Miguel Layún y Jorge Campos lograron el empate a tres. Ya en los penales, los representantes de FIFA se impusieron 5-4. Dada la inactividad de los participantes desde su retiro profesional, los organizadores ajustaron las dimensiones del terreno de juego. Entre las leyendas de la FIFA estuvieron el arquero Gianluigi Buffon, Alessandro del Piero, Didier Drogba, Carles Puyol, Xavi Hernández y Diego Forlán. Por México destacaron Oribe Peralta, Luis Hernádez, Jorge Campos, Guillermo Franco, Paul Aguilar y el técnico Bora Milutinovic.",Deporte,https://www.jornada.com.mx/2024/09/21/deportes/a27n2dep?partner=rss,21/09/2024
La Jornada,Los Tuzos salen de su crisis; derrotan al Puebla de visita,"El Pachuca reordenó las piezas de su rompecabezas. Sin victorias en las fechas anteriores, los Tuzos volvieron a ganar en la Liga Mx al imponerse 3-2 al Puebla en el estadio Cuauhtémoc. Mucho tuvo que ver la debilidad defensiva de La Franja, pero más la contundencia de los delanteros Salomón Rondón y Nelson Deossa, quienes fueron figuras en el ataque.",Deporte,https://www.jornada.com.mx/2024/09/21/deportes/a11n1dep?partner=rss,21/09/2024
La Jornada,Jaime Munguía regresa a lo grande  y gana por nocaut,"Jaime Munguía regresó al ring en plan grande. En una dura pelea contra el canadiense Erik Bazinyan, en Glendale, Arizona, el pugilista mexicano consiguió la victoria por la vía del nocaut en el décimo asalto, luego de un poderoso gancho con la mano izquierda que ocasionó el derrumbe de su rival. Bazinyan intentó pararse, recibió la cuenta del réferi, pero no encontró fuerza en las piernas y aceptó la derrota. El combate dejó en las manos del tijuanense el título de plata de peso supermediano del CMB. “Fue una pelea fuerte, pesada, pero en ningún momento Bazinyan me lastimó. Tuve que ir abriéndolo poco a poco. Ahora, queremos las mejores peleas. El siguiente año me gustaría enfrentar a Caleb Plant o Édgar Berlanga”, declaró Munguía, quien no peleaba desde su derrota ante el tapatío Saúl Canelo Álvarez.",Deporte,https://www.jornada.com.mx/2024/09/21/deportes/a27n1dep?partner=rss,21/09/2024
La Jornada,"Verstappen, castigado  por lenguaje “grosero”; Norris lidera prácticas","Max Verstappen cayó de nuevo en la espiral de errores que persigue a Red Bull. En la jornada de ensayos libres del Gran Premio de Singapur, el tricampeón mundial de la Fórmula 1 logró el cuarto mejor tiempo en la primera ronda, pero luego se fue hasta el lugar 15, quejándose de la falta de adherencia de sus gomas. Quedó a 1.2 segundos del líder Lando Norris (McLaren), quien brilló en el circuito urbano de Mari-na Bay por delante del monegasco Charles Leclerc y Carlos Sainz (Ferrari). El mexicano Sergio Pérez se ubicó en el octavo puesto.",Deporte,https://www.jornada.com.mx/2024/09/21/deportes/a10n1dep?partner=rss,21/09/2024
La Jornada,Ohtani desata euforia  de la prensa japonesa,"La proeza de Shohei Ohtani, quien se convirtió en el primer pelotero de Grandes Ligas con 50 jonrones y 50 bases robadas en una temporada, fue celebrada con ediciones extra de periódicos para que los aficio-nados leyeran en su camino al trabajo el viernes en Japón.",Deporte,https://www.jornada.com.mx/2024/09/21/deportes/a10n2dep?partner=rss,21/09/2024
La Jornada,Lun representa en escena la magia de la infancia y el enigma de la existencia,"La magia de la infancia, el enigma de la existencia y los riesgos de la pérdida de memoria se entrelazan en Lun, propuesta escénica que llega al Teatro de las Artes del Centro Nacional de las Artes (Cenart), a partir de este fin de semana.",Cultura,https://www.jornada.com.mx/2024/09/21/cultura/a04n2cul?partner=rss,21/09/2024
La Jornada,Develará AMLO estatua de Catarino Garza Rodríguez,"El próximo lunes, el presidente Andrés Manuel López Obrador inaugurará una estatua en honor del revolucionario Catarino Garza Rodríguez, precursor del alzamiento revolucionario contra la dictadura de Porfirio Díaz. En un video, definió a Garza Rodríguez como “idealista, soñador que, guardadas las circunstancias de cada uno, similar a Ernesto Che Guevara.”",Cultura,https://www.jornada.com.mx/2024/09/21/cultura/a05n2cul?partner=rss,21/09/2024
La Jornada,Xalapa: indigna la destrucción de una escultura y su posterior uso como relleno en una zanja,"Coatl, escultura monumental de las ceramistas Rocío Sagaón (1933-2015) y Laura Navarro, ubicada en el parque Natura, en Xalapa, Veracruz, fue destruida y usada como relleno por una empresa, contratada por el gobierno que encabeza Cuitláhuac García Jiménez, para desarrollar el proyecto Naturalia, refugio para vida silvestre, que se instalará dentro del bosque urbano.",Cultura,https://www.jornada.com.mx/2024/09/21/cultura/a05n1cul?partner=rss,21/09/2024
La Jornada,Ó: Instrucciones para salir del agua desmonta el mito de Ofelia con mirada feminista,"“Ser o no ser”, se escucha en escena. La famosa frase no la pronuncia Hamlet, sino una mujer que cuestiona si la opción es morir, dormir o tal vez soñar. Se trata de la propuesta escénica Ó: Instrucciones para salir del agua, en la que se conjuga teatro físico y danza para repensar al personaje shakesperiano Ofelia desde una mirada moderna y feminista. María Fernanda Baez interpreta el unipersonal que inició temporada en el teatro El Milagro.",Cultura,https://www.jornada.com.mx/2024/09/21/cultura/a04n1cul?partner=rss,21/09/2024
La Jornada,Angélica Azuara recomienda La Jornada desde su trinchera: su puesto de periódicos,"Para Angélica Azuara, el puesto de periódicos donde trabaja desde hace 15 años es también su trinchera, en la que le ha tocado “evadir y recibir los dardos de la censura de sexenios anteriores, así como de las mentes panistas cerradas de hoy día”.",Cultura,https://www.jornada.com.mx/2024/09/21/cultura/a02n1cul?partner=rss,21/09/2024
La Jornada,“Me quedaría corto al hablar de lo que significa La Jornada para México”,"Hace poco más de 40 años “había más periodismo, por decirlo de alguna manera, pues además de los grandes diarios, estaban otros como El Figaro, Cine Mundial, El Redondel, la segunda de Ovaciones, el Últimas Noticias, el Extra. Hoy es una cochinada, cualquiera es difusor de noticias y de no noticias; están por otros lados. Ante ese panorama, qué importante es que exista La Jornada, porque le da su lugar a los lectores”.",Cultura,https://www.jornada.com.mx/2024/09/21/cultura/a03n1cul?partner=rss,21/09/2024
La Jornada,Carlos Fernández-Vega: México SA,"Ernesto Zedillo fue uno    de los seis depredadores del Estado instalados en Los Pinos durante el régimen neoliberal y, al igual que los otros gerentes de la misma estirpe, se dedicó a entregar los bienes de la nación al gran capital. Si bien su sello sexenal fue el ilegal “rescate” de la banca, vía Fobaproa, este personaje que ahora intenta reivindicar la derecha autóctona fue más allá, siempre en contra de los intereses nacionales.",Economia,https://www.jornada.com.mx/2024/09/21/opinion/016o1eco?partner=rss,21/09/2024
La Jornada,La Reserva Federal de EU ya no es referente de la política monetaria global,"Los bancos centrales de diversos países realizaron una serie de movimientos en sus tasas de interés esta semana, encabezados por la Reserva Federal de Estados Unidos (Fed), que el miércoles recortó sus tasas de referencia por primera vez desde 2020.",Economia,https://www.jornada.com.mx/2024/09/21/economia/016n1eco?partner=rss,21/09/2024
La Jornada,Es innecesaria una reforma fiscal en el siguiente sexenio,El presidente Andrés Manuel López Obrador aseguró que no es necesaria una reforma fiscal en el futuro si se mantiene la fórmula de combate a la corrupción y una política de austeridad republicana.,Economia,https://www.jornada.com.mx/2024/09/21/economia/014n1eco?partner=rss,21/09/2024
